-8.140967e+00;-3.539061e+01;2.815127e+01;-4.475319e+01;2.797619e+01;-3.204700e+01;3.356041e+01;-3.140401e+01;8.054786e+00;-1.259112e+01;4.433916e+00;-4.069813e+00;1.170600e+02;5.323073e-01;4.779373e-01;1.874735e-01;-6.929730e-01;4.094357e+00;-4.752548e-01;1.442836e+00;1.686963e+00;-4.002941e+00;-7.200035e-01;5.871072e-01;-3.156904e-01;5.508804e-02;8.958273e-02;2.439713e-01;4.126851e-01;-1.121200e+00;-7.324601e-01;-3.580682e-01;2.726895e-01;-2.392683e+00;1.273859e-03;-1.459806e+00;2.373321e-01;-1.273441e+00;1.360883e-01
-8.942235e+00;-3.371949e+01;2.893278e+01;-4.100546e+01;3.097380e+01;-3.832263e+01;3.254817e+01;-3.972908e+01;3.431375e+00;-8.600414e+00;8.104065e+00;-5.801195e+00;1.170057e+02;6.546527e-01;2.445991e-01;7.845026e-01;-3.387211e+00;2.314964e+00;-1.664896e+00;2.810371e+00;-4.058955e+00;-1.208640e+00;-2.632693e+00;1.154140e+00;-2.261603e+00;3.374252e-02;4.249339e-02;-4.661468e-02;-2.136308e-01;-5.491382e-01;-1.777043e+00;-4.369623e-01;6.027794e-03;-1.555007e+00;8.411595e-01;-8.139542e-01;-1.192695e+00;-1.822398e+00;-1.338179e-01
-7.074411e+00;-3.446608e+01;2.573731e+01;-4.557751e+01;2.635311e+01;-3.647416e+01;3.051974e+01;-4.773330e+01;3.329186e-01;-2.829308e+01;-6.393956e+00;-1.358480e+01;1.182750e+02;2.890519e-01;5.290947e-01;-8.303200e-01;-9.666966e-01;-9.466411e-01;-3.654679e+00;6.508312e-01;-2.424110e+00;-3.928640e-01;4.178298e-01;-3.118975e-01;-4.274371e+00;2.259903e-02;-6.279679e-02;-7.278744e-02;-1.752439e-01;4.735816e-01;-1.223248e+00;-1.180354e-01;-9.314581e-01;-5.653150e-01;1.020585e+00;1.133355e+00;-9.296525e-01;-5.603625e-01;-3.570834e-01
-6.985091e+00;-3.333904e+01;3.119297e+01;-5.417859e+01;2.665176e+01;-4.464933e+01;4.236380e+01;-4.870217e+01;1.009419e+01;-1.561678e+01;1.267732e+01;-1.159595e+01;1.167514e+02;4.323776e-01;-7.444725e-02;-7.064937e-01;-5.892735e-01;-1.697646e+00;-2.090011e+00;6.034353e-01;-9.463463e-01;2.159528e-01;6.875585e-01;-3.743291e+00;-4.882624e+00;-9.076637e-01;6.989406e-02;1.375935e-02;-1.351389e-01;8.620682e-01;-9.549720e-01;4.805472e-01;-1.957361e+00;6.012303e-01;4.915347e-01;6.025907e-01;-1.272959e+00;1.019501e+00;-3.259392e-01
-7.674280e+00;-3.293536e+01;2.286958e+01;-4.300010e+01;2.540401e+01;-4.715704e+01;3.190675e+01;-3.903801e+01;2.759060e+00;-6.993790e+00;5.878015e-01;-2.254429e+01;1.173001e+02;3.294609e-01;2.735233e-01;5.675220e-02;2.759663e-01;-1.557961e-02;-8.528740e-01;-2.110986e+00;-2.695917e+00;3.876878e-01;3.286649e+00;-1.612440e+00;-1.806992e+00;-1.259626e+00;2.675415e-01;1.131387e-01;3.748275e-01;-7.655707e-02;-7.519809e-01;6.449030e-01;-1.325649e+00;8.218288e-01;-6.186176e-02;-1.107958e+00;-4.370872e-01;2.281223e+00;-4.412750e-02
-6.480412e+00;-3.485708e+01;2.683418e+01;-4.524052e+01;2.296012e+01;-4.343124e+01;3.487184e+01;-4.880846e+01;3.298069e+00;-1.581227e+01;-1.410327e+01;-2.573457e+01;1.129548e+02;9.839185e-01;4.411816e-01;-3.347279e-01;3.017986e-01;-2.925427e+00;-6.630623e-01;-5.595526e+00;-9.169003e-01;8.587580e-01;-1.054149e+00;-4.560385e+00;1.602216e+00;-9.548408e-01;1.632914e-01;3.537434e-01;7.032389e-01;-1.239900e-01;-4.336969e-01;1.136534e-01;-9.867134e-01;9.711803e-01;-5.797905e-01;-1.569479e+00;1.046388e+00;2.584531e+00;4.909918e-01
-5.679446e+00;-3.233944e+01;2.820046e+01;-4.866671e+01;2.812103e+01;-4.134757e+01;2.371079e+01;-6.115974e+01;5.669416e+00;-1.176210e+01;-1.065863e+00;-1.555045e+01;1.138752e+02;1.350989e+00;8.369738e-01;8.579346e-01;-1.795018e+00;-4.092655e+00;-1.143639e+00;-2.877933e+00;1.670312e+00;-1.023575e+00;-4.251105e+00;-2.088787e+00;3.889327e+00;-1.744499e-01;-2.303964e-01;1.871781e-01;5.536087e-01;2.912422e-01;4.657294e-02;5.524126e-01;6.499349e-01;1.402800e+00;-2.286955e-01;-1.030014e+00;1.156341e+00;5.958282e-01;6.652872e-01
-3.062915e+00;-3.143109e+01;2.685389e+01;-4.983630e+01;1.066611e+01;-5.086938e+01;1.848415e+01;-4.222581e+01;1.293280e+01;-1.850337e+01;-9.297774e+00;-7.081794e+00;1.136897e+02;7.380706e-01;1.412544e+00;2.409110e+00;-1.737312e-01;-1.827593e+00;-1.376362e+00;-3.946658e+00;1.726441e+00;-1.977368e+00;-3.390961e+00;1.726821e+00;5.191870e+00;1.004707e+00;-8.412904e-01;-1.165640e-02;3.575822e-01;9.013568e-01;1.474673e+00;1.025984e+00;2.040772e+00;-1.773885e-01;3.522803e-01;8.328980e-01;1.425086e+00;-1.233287e+00;4.834539e-01
-2.628085e+00;-3.046349e+01;2.714939e+01;-4.967731e+01;1.108773e+01;-4.915617e+01;2.571093e+01;-3.397778e+01;-7.176181e+00;-2.690376e+01;-1.225888e+01;-1.242404e+01;1.160605e+02;-6.995971e-01;7.237324e-01;1.452877e+00;1.969942e+00;-3.316318e-01;2.265839e+00;3.142546e-01;2.996414e+00;6.622732e-01;-6.950130e-01;1.025659e+00;-6.226784e-01;1.087036e+00;-9.084271e-01;-4.937554e-01;-4.465149e-01;7.409996e-01;1.678577e+00;9.006008e-01;2.264922e+00;-1.656936e+00;1.541246e+00;1.813630e+00;4.596903e-01;-1.526322e+00;1.007089e-01
-4.315740e+00;-2.873233e+01;3.940526e+01;-4.560388e+01;2.233881e+01;-4.640875e+01;1.413848e+01;-5.376723e+01;-1.659726e-01;-2.519624e+01;1.273464e-01;-1.338424e+00;1.168857e+02;-2.197241e+00;4.395203e-01;1.155712e+00;2.926102e+00;2.567424e+00;2.762120e+00;3.012240e+00;-2.466894e+00;1.777235e+00;1.332294e+00;1.007823e+00;-2.308219e+00;8.316857e-01;-4.817701e-01;-6.074594e-01;-1.343964e+00;-6.084370e-03;6.279335e-01;4.084654e-01;2.372336e+00;-1.453830e+00;1.248958e+00;1.221036e+00;-9.233330e-01;-1.375573e+00;-2.016869e-01
-8.551019e+00;-3.007016e+01;2.918916e+01;-4.093320e+01;2.062652e+01;-3.224869e+01;2.745490e+01;-4.040696e+01;1.553017e+01;-1.189073e+01;-6.501266e-01;-2.153552e+01;1.177123e+02;-1.723491e+00;-1.145291e+00;-7.479414e-01;3.600632e-01;2.102724e+00;1.290124e+00;4.967225e+00;-4.517699e+00;4.805354e+00;2.455419e+00;5.691637e-01;7.760811e-03;4.156052e-01;2.133399e-01;-1.767479e-01;-8.543760e-01;-5.286061e-01;-3.052616e-01;-1.081765e+00;7.902213e-01;-1.189353e+00;-8.676218e-01;-2.578330e-01;-7.104427e-01;1.340980e-01;-2.606071e-01
-1.108765e+01;-2.943016e+01;3.161257e+01;-3.957784e+01;1.873384e+01;-4.551252e+01;3.267336e+01;-5.134569e+01;1.046580e+01;-1.934842e+01;-1.006304e+01;-1.406715e+01;1.170222e+02;-1.158833e+00;-6.902407e-01;-3.210303e+00;6.007866e-01;9.489670e-02;1.153823e+00;5.588537e+00;-1.785651e+00;2.195882e+00;1.139002e+00;-2.661596e+00;-2.001213e+00;3.319885e-01;4.965068e-01;2.800466e-01;-3.274691e-01;-6.389019e-01;-8.104021e-01;-1.086884e+00;-3.935887e-01;1.033916e+00;-1.727497e+00;-6.337553e-01;7.022685e-02;2.180549e-02;-2.885949e-01
-7.859586e+00;-3.584103e+01;2.730604e+01;-5.089001e+01;2.340383e+01;-4.315366e+01;4.127962e+01;-5.777705e+01;1.153471e+01;-1.755058e+01;-4.317869e+00;-6.020877e+00;1.180703e+02;-1.521018e-01;4.048733e-01;-6.359959e-01;4.895698e-01;-6.216763e-01;-2.338835e+00;2.977213e+00;-3.290972e+00;-3.885159e+00;-1.887532e+00;-6.918449e-01;-1.056915e-01;3.384934e-02;3.377219e-01;6.102403e-01;6.771091e-01;-6.730829e-01;-6.586612e-01;-7.024770e-01;-1.846415e+00;1.847681e+00;-1.435933e+00;-7.133185e-02;6.816053e-01;-3.990200e-02;-2.777700e-01
-1.045562e+01;-2.929810e+01;2.429531e+01;-3.762154e+01;2.142463e+01;-3.518715e+01;3.516880e+01;-5.401044e+01;1.281117e+01;-1.667130e+01;-1.134676e+01;-1.910181e+01;1.183667e+02;-5.004013e-01;1.064671e+00;-5.376061e-01;-3.331604e-01;-1.223864e-01;-8.578182e-01;2.039302e+00;2.089320e+00;-2.514992e+00;3.349932e-01;1.989462e+00;-2.142465e+00;-4.204109e-01;4.315223e-01;1.157621e-01;9.878983e-01;-9.514275e-01;-5.871776e-02;-2.518257e-01;-2.349420e+00;1.456277e+00;9.453382e-02;2.321968e-01;1.260632e+00;9.740878e-01;-1.857695e-01
-9.627543e+00;-2.811182e+01;2.966781e+01;-3.946350e+01;1.617274e+01;-4.910555e+01;4.109324e+01;-5.552944e+01;-5.068313e+00;-2.266694e+01;-3.467487e+00;-1.954665e+01;1.172093e+02;-3.640976e-01;1.028455e+00;1.301256e+00;-2.538378e+00;-1.081941e+00;-1.216441e+00;-2.490232e+00;2.783223e+00;-1.887197e-02;2.500764e+00;1.651661e+00;-1.211229e-01;-5.970451e-01;6.665433e-01;-3.737963e-01;1.096327e-02;-3.395332e-01;-2.529078e-01;4.006134e-01;-2.219596e+00;1.368098e+00;1.538738e+00;-6.133951e-02;6.967406e-01;1.473752e+00;1.036942e-01
-1.270568e+01;-2.797141e+01;2.774365e+01;-4.695689e+01;2.173745e+01;-4.682566e+01;4.296306e+01;-4.202289e+01;6.192346e+00;-1.511527e+01;-5.409181e-01;-1.801659e+01;1.153506e+02;1.104777e+00;-4.232206e-01;7.605635e-01;-2.642377e+00;3.144035e-02;-6.665035e-01;-3.424841e+00;2.458637e+00;7.354071e-01;1.058380e-01;2.469809e+00;2.876942e+00;-2.814117e-01;9.959173e-01;-5.598549e-01;-4.102288e-01;4.904470e-01;-5.977992e-01;-3.472590e-01;-9.829409e-01;-4.394859e-01;8.292981e-01;-1.126985e+00;2.506338e-01;1.714939e+00;2.977896e-01
-8.555044e+00;-3.136210e+01;3.208815e+01;-5.891423e+01;1.783772e+01;-4.341661e+01;2.493133e+01;-4.985471e+01;1.474976e+01;-5.824777e+00;-1.462485e+00;-7.169104e+00;1.165931e+02;2.378026e+00;-7.201624e-01;-1.230264e+00;-5.348816e-02;-1.963129e+00;-4.314255e-01;-5.388696e+00;3.364860e+00;2.183333e+00;-2.079652e+00;2.551684e+00;4.753366e+00;4.828209e-01;5.888243e-01;-2.581315e-01;-9.186347e-01;9.292916e-01;-3.894905e-01;-7.689666e-01;1.292560e+00;-7.968842e-01;1.929314e-01;-1.510879e+00;7.730074e-01;7.593966e-01;1.463898e-01
-5.467987e+00;-2.978906e+01;2.688796e+01;-4.110806e+01;2.074935e+01;-4.136414e+01;2.612555e+01;-4.455462e+01;6.579167e+00;-2.456320e+01;-2.205944e-04;-1.090587e+01;1.172677e+02;3.108124e+00;-8.602947e-01;-1.322990e+00;8.766297e-01;-2.670789e+00;-2.986620e+00;-1.426170e+00;-3.989281e-01;5.303958e-01;-3.009726e+00;2.792619e+00;3.994983e+00;5.286041e-01;-2.115582e-01;8.954903e-02;-4.286915e-01;1.396248e-01;-6.655759e-02;-2.680791e-01;2.210086e+00;-5.702009e-01;6.311534e-02;-2.404583e-02;2.156573e-01;5.731604e-02;-2.134254e-01
-1.356260e+00;-3.080380e+01;2.394433e+01;-4.265536e+01;6.851153e+00;-5.399344e+01;2.256852e+01;-3.743928e+01;5.654943e+00;-2.834124e+01;9.020586e+00;6.648248e-01;1.186649e+02;1.578350e+00;-4.366589e-02;-2.250141e+00;3.485767e-01;-1.678280e+00;-3.901215e+00;2.973233e+00;2.275845e-01;1.048290e+00;-3.495847e+00;5.355293e+00;3.116840e+00;-2.701042e-01;-7.491654e-01;2.833666e-01;2.063901e-01;-3.768784e-01;1.211988e+00;1.041360e+00;2.132416e+00;-1.126655e+00;-7.223226e-01;5.552826e-01;-1.130341e+00;-9.123558e-01;-4.777078e-01
-7.644518e-01;-3.255203e+01;2.520061e+01;-5.070318e+01;1.387679e+01;-5.647035e+01;3.701362e+01;-5.022525e+01;1.339173e+01;-1.890567e+01;8.180640e+00;-1.958637e+00;1.169578e+02;4.468236e-01;-3.137237e-01;-8.729553e-01;-2.145285e+00;-4.437722e-01;-2.720043e-01;3.444623e+00;1.176270e+00;1.618505e+00;6.937063e-01;2.146291e+00;3.981786e+00;-9.720764e-01;-7.166517e-01;4.700748e-01;3.138066e-01;3.258722e-01;1.541260e+00;2.305849e+00;-4.364236e-01;-7.644870e-02;-1.155329e+00;5.462149e-01;-2.166537e+00;-1.268284e+00;-3.302684e-01
-3.015061e+00;-3.019895e+01;2.168112e+01;-5.237379e+01;1.288260e+01;-5.536958e+01;3.435346e+01;-4.588148e+01;1.658493e+01;-2.613277e+01;2.122355e+01;3.941478e+00;1.153976e+02;-3.715137e-02;4.233852e-01;-4.233309e-01;-4.269230e-01;2.983304e+00;3.418065e+00;2.837988e+00;-3.056015e+00;-1.972335e+00;-1.154955e+00;-2.776858e+00;1.981862e-01;-1.155378e+00;-2.604797e-01;2.389675e-01;3.967773e-01;1.173895e+00;1.556410e+00;1.885417e+00;-2.134070e+00;-1.497031e-01;-7.360497e-01;4.749792e-01;-2.326302e+00;-1.725617e+00;-6.488373e-02
-2.404468e+00;-3.166011e+01;2.365479e+01;-4.697527e+01;1.551476e+01;-4.203609e+01;3.745620e+01;-3.445217e+01;9.206700e+00;-2.219890e+01;4.629753e+00;7.364732e+00;1.140410e+02;3.326162e-01;1.256554e+00;-6.673624e-01;2.893740e+00;2.704719e+00;4.882985e+00;-3.540665e+00;8.606281e-01;-3.735935e+00;-1.449097e+00;-3.973989e+00;-8.871098e-01;-6.801010e-01;-1.403345e-01;2.106183e-01;5.630140e-02;1.155610e+00;8.154853e-01;-3.221825e-01;-2.174789e+00;-2.380529e-01;4.380273e-01;-1.778861e-01;3.841667e-02;-2.072103e+00;1.870743e-01
-7.220086e-01;-2.913284e+01;2.260058e+01;-4.665393e+01;2.094869e+01;-4.412024e+01;3.653717e+01;-6.060589e+01;-2.114216e+00;-3.246940e+01;-3.088260e+00;-3.005929e+00;1.143463e+02;3.330554e-01;3.660328e-01;-3.690514e-01;3.698537e+00;4.529525e+00;2.948375e+00;-4.204474e+00;-3.631100e-01;4.526205e-02;-4.954891e-02;-3.216074e+00;-3.076796e+00;-7.405106e-01;-2.119747e-01;-3.151298e-01;1.862549e-01;-9.350570e-02;-7.912068e-01;-1.649885e+00;-5.347446e-01;7.982181e-01;1.554442e+00;7.141682e-01;1.744330e+00;-1.334289e+00;2.177896e-01
-2.478970e-01;-2.680231e+01;2.140406e+01;-3.909441e+01;2.336734e+01;-3.768010e+01;1.821844e+01;-3.855990e+01;4.061626e+00;-2.298285e+01;4.666000e-01;-2.920483e+00;1.140829e+02;-4.399526e-01;7.680441e-01;-6.185881e-01;1.570035e+00;2.860544e+00;-1.648072e+00;-3.908090e+00;-1.360447e+00;2.799843e+00;-7.484274e-01;2.557982e+00;-4.741239e+00;-2.441383e-01;-3.062817e-01;-8.094434e-01;3.152962e-01;-1.558153e+00;-1.615175e+00;-1.775117e+00;2.258861e+00;-4.095908e-01;3.522514e-01;1.101331e+00;1.656309e+00;-6.584938e-01;2.046227e-01
-2.428069e+00;-3.079768e+01;2.096123e+01;-3.782153e+01;3.160394e+01;-4.280570e+01;2.294997e+01;-4.564316e+01;1.938377e+01;-2.598854e+01;7.224759e+00;-6.299898e+00;1.116741e+02;-7.107407e-01;-9.080086e-01;4.835564e-01;-2.325989e-01;-1.050642e+00;-1.565830e+00;3.479769e-01;2.045613e+00;2.531986e+00;2.065551e+00;2.678806e+00;-4.546194e+00;-2.844116e-01;-2.007810e-01;-7.528689e-01;3.395793e-01;-1.504642e+00;-2.348031e+00;-7.145764e-01;2.268096e+00;-8.375759e-02;-1.408195e+00;5.971276e-01;2.471188e-01;2.681448e-01;3.174158e-01
-3.751200e+00;-2.698746e+01;2.138153e+01;-4.354129e+01;2.448986e+01;-5.093372e+01;2.470935e+01;-4.873577e+01;1.245692e+01;-2.918146e+01;1.226315e+01;-1.469448e+01;1.141564e+02;-6.768941e-01;-2.153642e+00;4.828150e-01;-2.931456e+00;-2.581074e+00;-1.735495e+00;5.477412e+00;-2.391687e+00;-3.218040e+00;3.000007e+00;1.360116e+00;-3.444880e+00;1.149628e-01;-3.637588e-03;-6.901652e-01;2.122860e-01;-3.324810e-01;-1.577523e+00;8.940117e-01;7.936858e-01;6.429600e-01;-1.341288e+00;-3.386695e-02;-1.299540e+00;1.233438e+00;3.778195e-01
-2.524061e+00;-3.358031e+01;2.502963e+01;-4.559348e+01;1.513422e+01;-4.532258e+01;3.503160e+01;-4.528989e+01;6.348066e+00;-1.904234e+01;4.407495e+00;-1.984990e+01;1.128875e+02;-5.523788e-01;-1.937468e+00;7.781439e-01;-1.573926e+00;-4.489821e+00;-5.807953e-01;2.443255e+00;-2.662777e-01;-3.986773e+00;1.061872e+00;-1.381547e+00;-2.384252e+00;6.670181e-01;1.448535e-01;-8.884585e-02;-2.681724e-02;7.860171e-01;-3.134099e-02;9.900199e-01;-1.277798e+00;8.947809e-01;-2.430286e-01;-1.681195e+00;-1.188205e+00;1.734064e+00;5.661423e-01
-3.584372e+00;-3.617921e+01;2.178393e+01;-4.986572e+01;1.869683e+01;-4.509913e+01;3.956469e+01;-5.069497e+01;-5.510720e+00;-1.145591e+01;8.675813e+00;-1.336988e+01;1.140510e+02;-5.373214e-01;-2.168051e+00;2.955481e-01;5.782940e-01;-3.307480e+00;2.329469e+00;-9.872997e-01;3.010298e+00;-6.472193e-01;-4.159226e-01;-1.909541e+00;3.449787e-01;1.169244e+00;1.676535e-01;1.771580e-01;-7.589161e-02;1.345136e+00;1.013597e+00;4.581970e-01;-2.342166e+00;1.657218e+00;1.187817e+00;-2.438266e+00;-1.050399e+00;1.630418e+00;4.203080e-01
-5.273378e+00;-3.588915e+01;2.465075e+01;-4.252895e+01;1.205134e+01;-4.862697e+01;2.773857e+01;-4.599495e+01;8.433727e+00;-2.954196e+01;2.110696e+00;-1.888346e+01;1.150619e+02;-5.625963e-02;-1.345033e+00;4.431036e-01;1.942611e+00;-8.441442e-01;1.351787e+00;-2.808656e+00;3.818525e+00;3.143273e-02;-4.632458e+00;-1.627389e+00;2.229196e+00;2.019159e+00;1.958576e-01;6.207286e-02;-2.075681e-01;7.861089e-01;2.195172e+00;-3.480006e-01;-1.285422e+00;-5.196745e-02;1.106387e+00;-8.662882e-01;-5.833856e-01;8.635155e-01;5.636855e-02
